timestamp,turbine_id,wind_speed_mps,ambient_temp_c,humidity_pct,rotor_rpm,generator_rpm,power_kw,pitch_angle_deg,yaw_error_deg,gearbox_temp_c,generator_temp_c,nacelle_temp_c,oil_temp_c,oil_pressure_bar,hydraulic_pressure_bar,vibration_mm_s,operating_state
2025-02-28T17:20,T-07,4.21,17.2,69.22,9.01,785.66,7.47,2.68,1.14,45.24,39.18,21.57,40.66,3.2,175.14,0.521,healthy
2025-02-28T17:30,T-08,5.48,17.25,64.01,11.39,963.29,63.22,1.15,2.51,47.89,40.72,23.59,38.15,3.12,175.01,0.581,healthy
2025-02-28T17:40,T-09,13.68,15.45,49.39,20.87,1908.07,2947.49,7.14,1.88,73.56,79.83,27.84,62.82,3.74,192.64,0.503,healthy
2025-02-28T17:50,T-01,2.36,13.74,54.67,8.24,732.6,0.0,0.89,4.58,42.97,36.98,18.99,37.76,3.38,187.9,0.369,healthy
2025-02-28T18:00,T-01,6.78,21.02,58.05,13.23,1266.49,217.02,2.24,0.89,49.84,54.96,25.44,50.3,3.16,164.3,0.38,healthy
2025-02-28T18:10,T-02,9.41,15.15,66.85,15.73,1410.87,1064.75,1.15,2.92,58.15,47.12,23.66,46.71,3.28,176.53,0.65,healthy
2025-02-28T18:20,T-03,8.45,12.65,59.0,15.32,1427.72,681.47,1.3,2.44,48.73,42.35,19.85,41.91,3.35,185.48,0.631,healthy
2025-02-28T18:30,T-04,19.83,13.73,67.26,22.0,1947.97,2883.76,22.46,1.86,72.23,70.91,27.04,60.25,3.84,213.88,0.819,healthy
2025-02-28T18:40,T-05,1.77,16.28,59.74,7.84,728.04,0.0,1.18,1.15,43.34,42.95,19.43,36.61,3.46,180.54,0.645,healthy
2025-02-28T18:50,T-06,3.98,17.19,65.47,9.15,887.86,3.73,2.06,2.19,43.32,42.13,20.68,42.98,3.2,176.93,0.199,healthy
2025-02-28T19:00,T-07,6.68,14.47,70.88,13.06,1128.63,208.62,3.25,0.13,43.02,37.55,21.78,35.03,2.97,184.08,0.485,healthy
2025-02-28T19:10,T-08,2.48,18.72,72.05,7.66,676.34,0.0,0.66,0.45,46.18,45.14,24.76,41.39,3.2,173.17,0.208,healthy
2025-02-28T19:20,T-09,10.2,15.79,66.16,16.35,1542.8,1557.15,1.29,1.29,54.8,58.37,25.24,52.32,3.38,171.48,0.577,healthy
2025-02-28T19:30,T-01,10.42,10.26,90.7,16.02,1488.03,1611.94,1.96,2.35,53.53,54.9,17.32,44.56,3.65,189.36,0.868,healthy
2025-02-28T19:40,T-01,6.99,14.41,76.6,13.34,1235.76,268.64,1.53,3.55,45.04,39.77,17.14,38.17,3.34,180.61,0.497,healthy
2025-02-28T19:50,T-02,14.9,11.07,67.64,20.3,1868.14,2915.06,9.27,0.51,66.38,72.23,23.9,68.38,3.65,193.35,0.886,healthy
2025-02-28T20:00,T-03,8.54,12.54,77.17,15.76,1411.81,645.53,2.42,4.16,47.72,44.14,18.71,44.33,3.37,184.03,1.373,warning
2025-02-28T20:10,T-04,14.67,15.76,65.63,20.03,1810.22,2802.74,8.83,4.71,72.45,80.24,31.61,75.02,3.32,186.01,0.79,warning
2025-02-28T20:20,T-05,4.28,12.32,78.7,9.86,925.03,7.46,1.16,14.4,39.63,35.5,13.19,34.27,3.21,178.65,0.693,warning
2025-02-28T20:30,T-06,6.44,13.42,79.68,12.83,1105.12,147.81,1.78,0.5,42.54,39.73,21.88,37.07,3.3,184.66,0.961,warning
2025-02-28T20:40,T-07,4.51,23.43,76.47,10.59,960.54,13.5,3.33,0.45,62.78,56.66,28.24,48.03,3.27,172.43,0.517,warning
2025-02-28T20:50,T-08,5.53,17.82,89.33,12.75,1141.31,60.61,0.92,2.56,48.64,47.27,23.7,42.12,3.35,184.02,0.818,warning
2025-02-28T21:00,T-09,10.87,11.75,88.22,16.99,1581.72,1722.37,1.61,7.14,62.21,59.57,23.28,49.97,3.59,187.36,0.657,warning
2025-02-28T21:10,T-01,0.69,16.97,95.37,6.53,565.38,0.0,3.24,2.61,53.76,50.66,23.87,37.54,3.25,189.96,0.356,warning
2025-02-28T21:20,T-01,1.58,17.32,85.74,8.49,698.72,0.0,1.43,0.36,42.66,45.47,19.2,38.18,2.98,186.51,1.14,warning
2025-02-28T21:30,T-02,8.89,13.86,94.93,16.48,1416.43,752.11,1.02,3.73,51.54,48.02,20.88,44.25,3.37,182.21,1.377,warning
2025-02-28T21:40,T-03,14.66,19.97,78.71,22.52,1921.77,2825.63,10.03,4.12,76.72,76.73,31.68,72.03,3.65,194.4,1.251,warning
2025-02-28T21:50,T-04,3.55,16.09,80.18,8.52,801.85,0.61,2.44,0.14,59.04,49.51,20.58,34.63,3.2,186.62,0.435,warning
2025-02-28T22:00,T-05,11.12,11.98,74.61,16.65,1541.86,2044.83,2.12,3.43,63.98,63.91,22.02,56.5,3.31,181.8,0.752,warning
2025-02-28T22:10,T-06,2.71,8.84,60.76,9.0,839.68,0.0,0.9,2.26,48.25,50.31,14.07,30.77,3.25,191.3,0.339,warning
2025-02-28T22:20,T-07,2.6,13.73,75.55,7.59,701.28,0.0,1.13,3.93,41.67,33.88,17.28,40.65,2.76,188.58,0.664,warning
2025-02-28T22:30,T-08,5.8,17.58,80.99,11.41,925.52,87.86,1.47,2.69,43.94,47.33,23.32,43.05,3.21,183.39,1.209,warning
2025-02-28T22:40,T-09,9.06,11.67,79.72,15.5,1418.02,742.86,3.85,8.29,56.71,43.9,23.79,41.57,3.55,185.89,0.623,warning
2025-02-28T22:50,T-01,8.96,10.02,79.51,13.22,1202.58,789.38,2.37,2.59,47.2,45.43,13.61,47.81,2.91,186.13,0.608,warning
2025-02-28T23:00,T-01,15.47,15.74,83.15,21.6,1991.51,2646.95,10.95,7.61,69.85,73.19,28.38,62.29,3.63,185.0,0.821,warning
2025-02-28T23:10,T-02,9.66,20.2,70.09,15.25,1452.09,1106.38,3.05,2.39,58.18,57.25,25.15,63.84,3.08,181.79,0.47,warning
2025-02-28T23:20,T-03,25.98,10.9,73.6,1.74,159.24,4.36,42.67,15.51,38.12,37.76,13.97,36.29,3.07,186.78,0.553,critical
2025-02-28T23:30,T-04,6.89,24.39,87.03,13.44,1260.39,94.92,2.12,0.91,66.39,52.37,30.14,67.17,1.9,179.65,0.569,critical
2025-02-28T23:40,T-05,28.88,11.54,96.0,2.16,186.82,218.16,28.96,24.21,63.78,64.59,20.84,50.91,3.62,180.09,0.634,critical
2025-02-28T23:50,T-06,3.73,11.77,88.66,9.89,924.47,0.62,2.69,4.06,58.0,33.99,17.98,56.51,1.68,184.08,0.353,critical
2025-03-01T00:00,T-07,2.62,18.22,79.14,9.27,852.82,0.0,1.95,2.41,79.37,66.96,22.72,41.63,3.08,184.52,1.084,critical
2025-03-01T00:10,T-08,5.16,11.02,61.58,10.12,965.35,33.97,3.28,2.99,55.83,37.04,16.35,55.34,1.79,175.84,0.84,critical
2025-03-01T00:20,T-09,3.38,12.12,88.06,9.1,821.9,0.06,2.11,1.01,70.14,55.87,19.24,30.89,3.22,183.68,1.157,critical
2025-03-01T00:30,T-01,2.91,20.75,73.64,7.73,689.49,0.0,2.24,2.44,80.08,61.12,24.75,45.96,3.22,175.5,0.939,critical
2025-03-01T00:40,T-01,14.8,14.82,73.18,20.94,1929.23,3069.34,8.91,2.17,77.88,73.82,31.0,59.28,3.72,196.6,0.678,healthy
2025-03-01T00:50,T-02,9.12,14.31,72.44,15.27,1468.97,943.4,2.12,0.96,52.2,44.53,21.83,40.7,3.16,178.99,0.613,healthy
2025-03-01T01:00,T-03,7.45,11.4,62.78,12.49,1149.5,372.14,2.6,0.72,46.9,38.9,18.22,38.21,3.28,184.33,0.521,healthy
2025-03-01T01:10,T-04,4.34,15.34,62.92,9.41,860.25,9.85,1.66,2.39,43.13,38.65,23.12,36.38,2.99,184.0,0.65,healthy
2025-03-01T01:20,T-05,8.17,12.43,88.04,13.46,1290.75,563.27,2.28,0.33,44.82,45.22,21.64,34.37,3.45,185.45,0.743,healthy
2025-03-01T01:30,T-06,2.93,9.87,73.69,7.67,734.28,0.0,1.43,1.12,35.64,33.81,11.79,31.26,3.11,180.81,0.352,healthy
2025-03-01T01:40,T-07,2.92,16.67,90.57,8.09,745.72,0.0,0.57,0.82,37.11,40.38,23.24,39.08,3.24,174.22,0.366,healthy
2025-03-01T01:50,T-08,2.7,10.65,86.49,8.31,772.67,0.0,1.56,0.16,38.52,36.69,13.45,38.36,3.08,173.06,0.377,healthy
2025-03-01T02:00,T-09,8.99,16.44,85.28,15.81,1456.88,867.11,2.05,2.16,48.35,51.38,26.87,45.35,3.3,186.6,0.725,healthy
2025-03-01T02:10,T-01,7.15,18.11,69.05,13.8,1262.01,291.86,2.01,5.74,44.21,45.32,25.91,44.87,3.34,185.56,0.419,healthy
2025-03-01T02:20,T-01,6.15,13.3,83.91,11.67,1048.6,130.37,1.81,0.93,43.31,37.18,18.96,38.84,3.27,183.39,0.693,healthy
2025-03-01T02:30,T-02,6.38,17.78,83.31,11.47,1058.1,159.18,2.95,2.29,47.58,37.71,21.62,42.54,3.17,188.33,0.529,healthy
2025-03-01T02:40,T-03,5.61,12.59,84.79,12.06,1042.71,74.31,2.38,3.18,40.08,38.45,18.46,32.76,3.09,179.65,0.348,healthy
2025-03-01T02:50,T-04,8.47,17.8,68.79,15.03,1433.1,661.43,1.98,1.78,45.71,41.98,23.16,46.83,3.24,185.7,0.731,healthy
2025-03-01T03:00,T-05,12.42,18.22,74.57,17.36,1566.54,2976.97,1.87,2.88,76.99,78.78,31.59,65.35,3.8,178.15,0.645,healthy
2025-03-01T03:10,T-06,8.47,18.83,73.83,14.77,1412.51,673.19,1.28,3.56,53.97,52.46,26.94,45.64,3.52,197.82,0.524,healthy
2025-03-01T03:20,T-07,7.65,12.89,85.46,14.74,1335.94,422.7,1.68,0.12,50.91,46.78,21.17,35.25,3.32,184.9,0.516,healthy
2025-03-01T03:30,T-08,2.54,18.21,60.9,8.91,838.17,0.0,1.76,0.82,48.78,42.21,23.95,42.2,3.32,184.56,0.311,healthy
2025-03-01T03:40,T-09,10.9,12.82,72.42,16.23,1464.07,2001.96,1.7,0.39,59.38,59.38,20.92,52.29,3.56,188.36,0.671,healthy
2025-03-01T03:50,T-01,5.89,14.89,69.67,11.38,1013.1,96.53,1.45,0.62,41.18,36.42,19.14,41.3,3.21,184.16,0.495,healthy
2025-03-01T04:00,T-01,8.55,11.84,68.58,14.25,1251.03,697.22,2.06,0.08,40.74,41.62,21.56,41.41,3.24,181.89,0.764,healthy
2025-03-01T04:10,T-02,6.13,16.09,72.88,11.82,1107.25,123.24,1.73,0.6,49.35,39.89,21.52,37.92,3.2,193.78,0.47,healthy
2025-03-01T04:20,T-03,6.67,18.82,62.47,13.56,1228.37,208.81,1.39,4.01,49.47,42.32,24.07,44.25,3.35,193.13,0.39,healthy
2025-03-01T04:30,T-04,1.56,17.81,60.47,6.9,669.4,0.0,0.83,1.91,45.24,42.16,19.95,38.6,3.37,189.51,0.594,healthy
2025-03-01T04:40,T-05,13.37,15.97,67.11,19.97,1816.05,2896.76,5.9,2.18,69.04,75.97,29.3,61.76,3.66,185.83,0.66,healthy
2025-03-01T04:50,T-06,11.03,14.79,67.32,17.2,1557.31,2054.76,2.1,2.69,62.72,64.87,22.76,55.29,3.42,190.17,0.683,healthy
2025-03-01T05:00,T-07,5.76,15.64,89.36,11.06,1071.22,86.15,3.22,2.68,43.77,43.33,22.9,38.57,3.03,188.16,0.62,healthy
2025-03-01T05:10,T-08,3.04,13.39,72.47,9.1,816.1,0.0,1.68,0.61,41.52,36.23,20.75,37.58,3.01,175.65,0.433,healthy
2025-03-01T05:20,T-09,4.44,12.9,71.31,10.88,987.68,12.19,2.61,4.16,43.69,34.13,19.04,34.37,3.11,180.17,0.452,healthy
2025-03-01T05:30,T-01,6.74,17.28,57.74,12.02,1105.34,209.03,2.11,5.41,47.83,40.39,23.85,41.93,3.36,170.06,0.661,healthy
2025-03-01T05:40,T-01,1.27,10.0,59.89,6.49,578.75,0.0,0.47,3.23,34.43,23.15,12.05,30.43,3.26,184.92,0.531,healthy
2025-03-01T05:50,T-02,11.74,8.49,76.56,18.53,1695.24,2719.0,2.69,4.34,60.78,59.4,18.12,55.29,3.87,176.2,0.639,healthy
2025-03-01T06:00,T-03,12.51,14.32,50.19,18.99,1738.61,3059.79,3.09,0.88,67.22,77.46,27.38,65.15,3.57,185.05,0.616,healthy
2025-03-01T06:10,T-04,13.28,13.41,72.38,19.54,1762.21,2969.09,5.63,3.47,72.04,76.26,27.6,60.56,3.59,180.43,0.556,healthy
2025-03-01T06:20,T-05,4.89,17.05,77.32,9.66,877.71,28.42,2.14,3.56,48.03,41.27,21.06,36.96,3.09,182.66,0.679,healthy
2025-03-01T06:30,T-06,12.59,10.44,59.17,18.9,1781.77,2999.58,3.79,0.11,61.5,67.29,22.16,58.93,3.76,184.13,0.722,healthy
2025-03-01T06:40,T-07,10.42,13.21,49.95,17.15,1549.93,1723.18,2.17,3.1,54.84,52.16,22.82,50.22,3.75,189.58,0.479,healthy
2025-03-01T06:50,T-08,15.6,12.44,56.41,22.0,2004.18,3083.05,10.6,0.73,65.93,72.1,23.68,60.87,3.92,204.82,0.662,healthy
2025-03-01T07:00,T-09,7.7,11.79,60.82,13.53,1240.03,416.2,1.25,4.56,44.4,37.65,17.57,37.32,3.26,179.71,0.583,healthy
2025-03-01T07:10,T-01,16.02,17.26,47.0,22.0,1966.35,2969.62,12.94,3.92,71.08,81.17,30.87,68.1,3.77,204.11,0.684,healthy
2025-03-01T07:20,T-01,10.76,12.93,54.11,16.41,1495.67,1897.55,0.0,3.28,61.84,58.41,19.97,50.05,3.33,185.56,0.543,healthy
2025-03-01T07:30,T-02,6.36,16.93,58.89,12.31,1109.45,158.34,1.78,1.95,42.0,39.21,21.19,38.21,3.18,175.92,0.567,healthy
2025-03-01T07:40,T-03,15.17,15.19,63.46,21.42,1948.28,3015.26,10.72,4.77,66.44,72.29,27.05,60.61,3.64,199.78,0.924,healthy
2025-03-01T07:50,T-04,9.53,11.58,40.49,16.63,1539.24,1166.93,1.7,2.37,46.27,48.25,22.35,41.88,3.5,178.36,0.753,healthy
2025-03-01T08:00,T-05,4.14,17.51,58.51,9.5,885.22,6.01,2.32,1.55,47.96,39.01,22.57,41.42,3.24,185.66,0.319,healthy
2025-03-01T08:10,T-06,3.56,16.68,40.83,9.64,832.83,0.72,0.04,3.74,38.83,43.76,19.06,40.54,3.39,181.66,0.415,healthy
2025-03-01T08:20,T-07,14.14,16.46,47.3,21.13,1933.4,3051.85,6.61,0.14,75.87,69.96,28.98,66.49,3.63,189.18,0.852,healthy
2025-03-01T08:30,T-08,6.34,16.64,19.72,11.33,1054.3,157.96,2.19,0.99,47.89,40.12,22.94,43.92,3.16,172.54,0.446,healthy
2025-03-01T08:40,T-09,7.82,15.67,44.76,13.5,1204.08,449.77,1.52,0.57,47.84,37.92,20.33,40.69,3.27,182.74,0.623,healthy
2025-03-01T08:50,T-01,9.57,16.79,43.74,15.78,1433.79,1136.79,1.7,2.1,54.24,49.9,23.08,46.19,3.31,178.4,0.313,healthy
2025-03-01T09:00,T-01,5.94,15.64,47.89,11.55,1102.62,102.81,2.3,2.49,42.24,45.82,23.93,33.08,3.11,182.47,0.634,healthy
2025-03-01T09:10,T-02,13.62,17.4,49.82,19.53,1784.93,3014.9,6.89,2.57,72.66,82.2,30.61,60.58,3.83,184.92,0.68,healthy
2025-03-01T09:20,T-03,6.26,16.22,42.63,12.14,1139.4,145.31,2.48,3.09,41.64,39.59,21.99,42.37,3.26,186.79,0.512,healthy
2025-03-01T09:30,T-04,7.34,13.82,43.04,13.74,1227.43,330.62,3.0,3.82,47.34,42.21,16.69,34.49,3.34,186.7,0.547,healthy
2025-03-01T09:40,T-05,9.79,12.39,40.3,15.57,1483.55,1295.99,2.13,1.51,49.79,49.1,19.94,40.36,3.37,186.84,0.622,healthy
2025-03-01T09:50,T-06,9.67,11.94,60.92,14.91,1406.31,1179.7,1.95,5.09,50.3,47.63,19.33,44.43,3.34,186.15,0.386,healthy
2025-03-01T10:00,T-07,2.92,19.37,51.84,10.07,882.2,0.0,3.19,4.57,48.82,45.8,25.96,40.4,3.17,196.22,0.524,healthy
2025-03-01T10:10,T-08,2.48,18.7,37.3,8.44,799.28,0.0,2.29,0.65,46.88,40.71,22.68,41.29,3.27,178.73,0.299,healthy
2025-03-01T10:20,T-09,2.79,13.2,30.7,9.19,790.03,0.0,3.53,0.62,45.22,36.51,18.05,38.66,3.1,179.39,0.63,healthy
2025-03-01T10:30,T-01,6.91,13.58,48.53,12.98,1245.03,242.35,1.15,3.08,42.15,40.62,20.36,39.54,3.38,171.94,0.566,healthy
2025-03-01T10:40,T-01,12.68,14.61,47.63,19.39,1810.52,3062.59,4.38,0.38,70.97,68.92,29.4,60.51,3.84,182.76,0.682,healthy
2025-03-01T10:50,T-02,4.85,16.56,21.36,11.45,1050.56,25.82,1.68,1.63,37.83,44.63,22.71,41.99,3.52,180.75,0.455,healthy
2025-03-01T11:00,T-03,9.36,12.57,41.81,15.65,1472.99,1028.4,0.89,3.16,51.48,46.35,20.94,43.21,3.56,184.64,0.543,healthy
2025-03-01T11:10,T-04,12.32,14.48,48.58,18.24,1641.04,3026.51,3.19,3.73,70.88,73.45,28.13,54.89,3.77,181.11,0.63,healthy
2025-03-01T11:20,T-05,8.18,20.85,29.69,13.93,1289.61,589.34,3.64,2.45,55.66,51.62,25.86,49.4,3.09,186.8,0.646,healthy
2025-03-01T11:30,T-06,7.28,14.48,55.35,14.37,1298.22,315.76,2.03,2.75,42.94,42.42,18.14,34.34,3.24,170.87,0.795,healthy
2025-03-01T11:40,T-07,4.11,16.22,57.97,10.44,1000.38,5.7,2.91,2.39,47.44,43.36,20.01,35.97,3.23,163.32,0.565,healthy
2025-03-01T11:50,T-08,12.54,18.35,40.8,17.98,1709.35,2972.67,3.62,2.73,73.72,78.83,31.19,68.9,3.4,186.52,0.52,healthy
2025-03-01T12:00,T-09,9.3,21.61,34.36,16.91,1545.33,992.62,3.74,1.11,55.93,60.44,29.09,52.86,3.56,185.99,0.529,healthy
2025-03-01T12:10,T-01,6.89,16.23,33.08,12.47,1152.72,232.69,2.33,2.74,47.08,43.08,19.13,42.85,3.34,182.35,0.574,healthy
2025-03-01T12:20,T-01,8.82,18.15,57.95,15.06,1388.1,804.1,1.17,5.74,52.71,44.38,25.79,43.58,3.13,194.92,0.581,healthy
2025-03-01T12:30,T-02,9.55,14.66,30.99,15.9,1388.77,1144.36,2.43,3.67,55.41,50.03,22.98,46.11,3.57,185.9,0.3,healthy
2025-03-01T12:40,T-03,7.32,17.76,37.43,14.09,1131.79,310.54,1.15,2.01,45.63,49.86,24.53,42.27,3.44,176.02,1.279,warning
2025-03-01T12:50,T-04,11.72,16.48,25.73,17.94,1620.77,2276.45,1.51,9.96,66.97,68.81,30.49,56.89,3.79,179.18,0.697,warning
2025-03-01T13:00,T-05,8.07,10.37,43.63,14.6,1379.86,432.25,2.55,7.1,42.12,45.62,19.11,38.48,3.53,186.26,0.541,warning
2025-03-01T13:10,T-06,4.26,11.14,48.14,9.44,841.8,7.76,1.34,2.31,57.16,45.32,16.21,30.64,3.29,189.25,0.526,warning
2025-03-01T13:20,T-07,11.94,14.83,39.08,19.22,1726.92,2684.7,3.03,3.74,71.2,75.89,28.14,62.25,3.36,185.83,1.05,warning
2025-03-01T13:30,T-08,2.87,16.75,48.16,11.34,952.89,0.0,1.94,1.68,45.28,39.51,19.7,40.44,2.99,187.3,1.193,warning
2025-03-01T13:40,T-09,10.12,21.9,67.77,15.3,1349.42,1320.83,2.67,1.85,69.77,68.92,31.5,58.92,3.4,177.68,0.812,warning
2025-03-01T13:50,T-01,7.29,16.79,55.64,13.6,1236.3,300.33,2.05,2.88,49.05,43.46,22.02,46.53,2.67,191.18,0.541,warning
2025-03-01T14:00,T-01,5.44,16.74,35.41,11.5,1069.6,50.06,1.26,10.17,45.95,43.33,23.29,37.67,3.42,182.52,0.54,warning
2025-03-01T14:10,T-02,6.58,17.35,52.29,13.18,1225.18,159.37,0.17,13.09,47.27,45.73,22.42,43.05,3.23,180.15,0.674,warning
2025-03-01T14:20,T-03,5.58,10.94,41.43,11.12,968.02,67.64,1.37,2.27,36.9,34.74,14.46,36.01,3.44,184.67,1.397,warning
2025-03-01T14:30,T-04,3.64,13.9,44.42,11.31,911.25,1.07,2.71,2.86,41.41,37.42,18.11,35.76,3.34,183.06,0.952,warning
2025-03-01T14:40,T-05,4.02,16.16,52.44,11.65,960.5,4.08,0.91,4.32,42.89,42.23,21.2,39.5,3.05,173.54,1.066,warning
2025-03-01T14:50,T-06,2.19,16.68,65.25,7.13,637.65,0.0,1.45,0.5,43.8,47.62,21.65,45.27,2.62,186.51,0.391,warning
2025-03-01T15:00,T-07,4.27,17.96,63.37,10.59,1050.84,6.81,2.8,12.61,44.54,36.32,23.32,41.46,3.3,172.6,0.6,warning
2025-03-01T15:10,T-08,6.39,11.5,30.92,13.93,1250.05,150.41,1.64,3.01,59.03,44.71,17.76,34.98,3.24,186.18,0.581,warning
2025-03-01T15:20,T-09,12.01,14.05,53.84,19.92,1859.7,2929.48,1.1,6.72,80.96,77.37,27.84,59.77,3.78,180.32,0.558,warning
2025-03-01T15:30,T-01,9.29,15.12,61.83,16.08,1520.28,926.15,2.04,3.84,69.28,55.9,24.1,45.37,3.42,187.87,0.618,warning
2025-03-01T15:40,T-01,9.25,17.52,55.61,15.42,1349.18,998.9,2.35,3.32,56.89,52.37,25.77,54.26,2.96,179.12,0.668,warning
2025-03-01T15:50,T-02,6.89,16.98,63.36,12.28,1151.1,217.95,2.39,0.26,64.92,56.2,23.63,38.62,3.47,182.27,0.351,warning
2025-03-01T16:00,T-03,4.14,18.77,46.02,9.38,826.92,3.69,2.33,2.39,78.37,71.89,25.07,41.39,3.25,178.5,1.034,critical
2025-03-01T16:10,T-04,10.09,18.7,35.98,17.63,1605.42,1124.12,3.87,1.35,74.83,59.72,29.98,55.63,3.51,184.45,2.108,critical
2025-03-01T16:20,T-05,7.53,17.83,59.44,13.56,1292.83,199.31,1.62,4.29,55.27,39.84,24.58,65.46,2.43,183.99,0.259,critical
2025-03-01T16:30,T-06,7.4,22.23,43.43,13.18,1273.04,189.36,1.95,2.86,66.06,49.59,25.5,45.55,3.24,186.17,1.725,critical
2025-03-01T16:40,T-07,28.8,14.74,51.81,1.04,97.23,0.0,37.99,15.66,44.2,43.51,19.18,36.21,3.07,177.72,0.47,critical
2025-03-01T16:50,T-08,26.76,14.49,53.39,4.71,428.76,304.61,36.02,15.59,66.96,73.68,30.49,62.15,3.9,217.78,0.591,critical
2025-03-01T17:00,T-09,4.86,12.65,55.66,10.38,1007.6,11.03,2.43,3.03,61.14,36.24,18.84,60.62,1.73,180.6,0.581,critical
2025-03-01T17:10,T-01,27.04,19.17,63.08,3.95,366.86,0.07,43.63,23.49,49.27,41.91,25.53,42.64,3.37,176.33,0.296,critical
2025-03-01T17:20,T-01,4.93,12.79,71.41,11.5,991.37,29.04,2.83,2.78,45.08,34.19,21.22,36.83,3.16,184.7,0.478,healthy
2025-03-01T17:30,T-02,6.34,12.07,57.08,11.99,1100.68,153.46,1.89,0.48,48.13,35.76,18.01,36.75,3.4,187.7,0.588,healthy
2025-03-01T17:40,T-03,8.71,15.18,49.4,13.84,1214.25,765.11,1.18,4.19,51.79,44.05,21.36,43.18,3.47,188.65,0.535,healthy
2025-03-01T17:50,T-04,11.45,17.46,73.0,18.6,1733.92,2395.84,2.63,4.74,71.42,74.42,30.17,56.06,3.52,187.65,0.575,healthy
2025-03-01T18:00,T-05,2.99,18.95,65.53,10.72,991.68,0.0,2.63,1.07,48.61,41.21,22.87,39.78,3.35,183.06,0.527,healthy
2025-03-01T18:10,T-06,13.03,11.94,67.24,19.22,1781.29,3005.81,5.6,0.82,64.94,75.53,26.47,58.31,3.89,185.12,0.697,healthy
2025-03-01T18:20,T-07,4.28,14.69,53.58,10.38,938.16,8.57,0.76,0.91,42.12,40.46,21.3,42.63,3.31,181.09,0.387,healthy
2025-03-01T18:30,T-08,5.13,16.12,65.84,10.94,976.47,39.46,1.06,2.18,42.39,40.11,21.69,46.02,3.17,176.28,0.47,healthy
2025-03-01T18:40,T-09,3.21,19.19,79.79,9.32,901.55,0.04,0.0,3.79,45.97,40.12,21.62,41.47,3.25,176.13,0.443,healthy
2025-03-01T18:50,T-01,15.35,18.13,71.84,21.92,2002.37,2950.47,9.73,1.85,70.92,79.51,32.14,66.15,3.91,204.26,0.663,healthy
2025-03-01T19:00,T-01,8.08,15.76,62.81,14.57,1343.62,517.56,2.3,0.69,47.5,48.42,22.64,43.48,3.28,195.57,0.354,healthy
2025-03-01T19:10,T-02,7.32,18.3,71.18,12.63,1202.45,325.68,3.01,1.78,45.73,48.69,25.9,41.53,3.37,185.56,0.552,healthy
2025-03-01T19:20,T-03,6.82,18.25,53.14,13.24,1245.4,222.8,1.07,3.88,48.83,47.11,24.03,40.82,3.4,182.09,0.465,healthy
2025-03-01T19:30,T-04,3.37,18.34,79.91,9.11,862.85,0.21,0.45,4.26,42.57,35.58,21.25,36.95,3.14,184.1,0.348,healthy
2025-03-01T19:40,T-05,13.07,19.95,66.74,18.4,1755.37,2946.6,4.03,3.88,75.37,77.96,30.33,63.76,3.8,176.72,0.649,healthy
2025-03-01T19:50,T-06,0.2,15.77,85.61,5.93,552.77,0.0,2.12,1.48,42.21,42.14,18.52,35.56,3.44,183.91,0.154,healthy
2025-03-01T20:00,T-07,9.6,15.44,56.97,14.84,1371.2,1158.51,1.63,1.74,53.2,53.95,23.91,47.35,3.37,183.76,0.626,healthy
2025-03-01T20:10,T-08,12.63,11.89,71.5,19.95,1770.7,2906.53,3.01,0.66,69.95,72.2,24.99,59.1,3.78,177.7,0.576,healthy
2025-03-01T20:20,T-09,9.27,14.1,70.17,15.76,1486.37,979.43,3.03,1.34,47.44,56.19,18.92,46.54,3.33,171.35,0.411,healthy
2025-03-01T20:30,T-01,16.6,13.0,79.0,22.0,2006.16,2971.59,13.35,4.92,69.12,77.18,23.3,62.86,3.6,202.88,0.635,healthy
2025-03-01T20:40,T-01,1.9,18.6,73.68,7.27,758.96,0.0,1.96,1.6,46.57,37.55,22.15,37.93,3.08,175.75,0.439,healthy
2025-03-01T20:50,T-02,8.55,16.64,85.2,13.82,1297.55,689.55,1.23,1.33,53.82,50.68,23.46,44.4,3.24,169.14,0.543,healthy
2025-03-01T21:00,T-03,1.93,20.4,86.67,6.85,574.83,0.0,1.74,1.88,44.0,50.43,26.83,41.49,3.19,186.39,0.481,healthy
2025-03-01T21:10,T-04,10.05,18.07,76.97,15.71,1441.9,1471.67,1.33,3.26,61.83,61.47,26.1,46.7,3.43,182.5,0.478,healthy
2025-03-01T21:20,T-05,10.47,16.3,62.83,16.25,1547.12,1732.11,2.21,4.02,60.35,63.02,27.78,60.23,3.75,182.92,0.854,healthy
2025-03-01T21:30,T-06,4.62,21.31,80.16,12.16,1116.94,18.14,2.15,0.57,49.85,35.51,23.52,42.74,3.12,175.0,0.383,healthy
2025-03-01T21:40,T-07,8.62,22.69,89.43,14.11,1311.89,702.15,3.05,1.68,58.64,56.03,29.53,49.79,3.42,176.49,0.604,healthy
2025-03-01T21:50,T-08,9.33,15.51,78.46,15.05,1352.76,1047.09,1.84,2.28,57.1,52.59,26.77,47.43,3.38,193.93,0.652,healthy
2025-03-01T22:00,T-09,9.3,16.87,77.14,14.75,1391.84,1002.13,2.88,0.87,54.54,53.59,24.24,45.37,3.27,184.1,0.706,healthy
